bus_stop_num,longitude,latitude
11481,103.80607740557176,1.298060687620745
21619,103.7182339392454,1.337956810416412
51119,103.8326445453115,1.3401118460250185
59271,103.82848607445908,1.4362553222728172
64551,103.89036240590575,1.3699177087970904
84261,103.94168858053023,1.3342206590887844
16109,103.7794549390167,1.2890952505819806
56031,103.82821060889134,1.376991243594699
46351,103.78365772717225,1.4308703046193303
46469,103.79485067470968,1.4466535586521343
25151,103.65327232675165,1.3291072274531606
47061,103.7981317528293,1.4560782960834715
01559,103.85757404518189,1.3016655271511977
60119,103.86416754957973,1.3188623110627067
28271,103.73394579083492,1.3392872309933737
21499,103.71104630184284,1.326470636259595
49189,103.75370846135849,1.4364526519412188
53239,103.84766582405794,1.3510597097543446
28611,103.72099731986972,1.3492432659729379
54369,103.85593870821337,1.3588041930099222
13071,103.83313750291573,1.2963634529848809
20089,103.73933612719712,1.3269347741885675
11239,103.8016530866116,1.3115319508705565
10149,103.8329276532532,1.2860723993740124
01109,103.8567127657392,1.3034967843370282
58149,103.81783553971354,1.461948016664885
77191,103.94598525512085,1.3765756849135882
60191,103.86189523041828,1.3172188682864385
71041,103.89843709453883,1.346596786688272
24341,103.67065302374532,1.2956501444904371
14029,103.8242505163261,1.2724597183884434
21651,103.72397847205923,1.3388046527664332
82119,103.89409293024647,1.3160989370949912
45279,103.74535897166479,1.395626169489354
47541,103.80332909229351,1.4379506410726892
63151,103.87752802338905,1.354199906961089
15201,103.7895925033652,1.2768680570054294
83121,103.910642771492,1.312677510882206
27359,103.69605442474581,1.3444957336259664
67059,103.87292083202067,1.387060105082929
64479,103.88347830551425,1.3744402485497227
76081,103.9493595819991,1.3495636439118741
81101,103.89153648261609,1.3210390915011432
40259,103.82248441021426,1.3402902223118907
76451,103.95949380058141,1.3522198232330207
85059,103.94913479068333,1.329424785231111
28149,103.7291703486248,1.354016618850674
54011,103.84347668221838,1.3657740502105855
31121,103.68809894860048,1.3703959538259423
05629,103.8419349386792,1.2732294666884527
46741,103.80723925135993,1.4463049808776873
52411,103.853959867649,1.3281498606844884
66381,103.87121939412813,1.3502900310052086
51131,103.83948551830318,1.3441802621808001
24521,103.6588277480682,1.3173965357665955
83239,103.92247905884732,1.3168847474774195
52029,103.84718399950037,1.343654201441827
80069,103.87708949306499,1.3121357176920727
11511,103.80245012297378,1.2860633377590105
82099,103.89426315521727,1.3128745797782746
05641,103.84131955976831,1.2727405979088222
